text,label
"Die Vorbereitungen zur endlichen Verwirklichung einer Wirtschafts- und Währungsunion waren zwar bereits vor dem Ende der Blockkonfrontation 1989 in ein konkretes Stadium getreten, ihre Durchsetzung allen dann folgenden Krisen und Widrigkeiten zum Trotz ist aber – wie der Unionsvertrag – kaum zu denken ohne die deutsch-französische Achse Mitterrand-Kohl und ohne die Dynamik einer grundlegend veränderten Welt- und europapolitischen Lage.",5.625
"Bezeichnend ist daher die Umsetzung des Möglichen und Machbaren in der jeweils gegebenen zeitgeschichtlichen Lage, nicht die geradlinige Verwirklichung einer genau umrissenen Planung.",5.75
"Die Pluralisierung der Familienformen mit zunehmender Zahl von Patchwork- und Einelternfamilien erfordert gesellschaftliche Anpassungen, um eine finanzielle Überforderung der Unterhalt zahlenden Eltern beziehungsweise der Sozialsysteme zu vermeiden und zugleich allen Personen einen angemessenen Lebensunterhalt zu sichern.",5.888888889
Wir basteln und spielen auch zusammen.,1.222222222
"Die Schichtdicke der Seifenblase lässt sich beobachten: Spiegelt die Oberfläche in bunten Interferenzfarben, ist die Schichtdicke vergleichbar mit der Wellenlänge des Lichts.",4.2
"Im Hauptfach Soziologie wurde er von Walter P Chivers in die Problematik der Rassentrennung eingeführt; bei George D Kelsey, dem Leiter der „School of Religion“, hörte er von Mahatma Gandhis gewaltfreiem Widerstand.",3.7
Das ist aufregend schön.,1.0
"Wesentlich durch Kings Einsatz und Wirkkraft ist das Civil Rights Movement zu einer Massenbewegung geworden, die schließlich erreicht hat, dass die Rassentrennung gesetzlich aufgehoben und das uneingeschränkte Wahlrecht für die schwarze Bevölkerung der US-Südstaaten eingeführt wurde.",4.8
Nach dem Gewaltausbruch zogen sich sowohl die Demonstranten als auch die Patrouille zurück.,2.5
"Der Bauplan ist genau dann ideal, wenn die Ruhepositionen des Würfels aufgrund seiner Symmetrie erst durch eine Beschriftung unterscheidbar werden.",4.0
Den Zweiten Burenkrieg erlebte er als Kriegsberichterstatter der Morning Post.,2.222222222
"Sie können Arbeiten ausprobieren, die Sie noch nicht kennen.",1.0
Das Parlament hat derzeit acht Fraktionen sowie 21 fraktionslose Abgeordnete.,2.1
Der Glacier-Nationalpark ist ein Nationalpark der Vereinigten Staaten im Hochgebirge der Rocky Mountains.,2.1
Dies kam ihm bei der Unterhauswahl des Jahres 1900 zugute.,2.7
"Eine Retraditionalisierung der Rollen findet Studien zufolge oft nach der Geburt des ersten Kindes statt: selbst bei vorher weitgehend egalitärem Rollenverständnis beider Partner werden nach der Geburt vor allem die Auffassungen der Männer wieder traditioneller, während die der Frauen egalitär bleiben; dies führe oft zu Spannungen in der Partnerschaft.",5.071428571
"Als grobe Richtlinie sollten die imaginären Verbindungslinien der drei Kontaktpunkte und des Schulterblattes eine Raute darstellen, deren Seiten möglichst etwa gleich lang sein sollten.",3.647058824
"Stromatolithe aus versteinerten Biofilmen von Cyanobakterien sind in allen präkambrischen Gesteinen des Parks erhalten und besonders häufig in der Siyeh-Formation aus Dolomit und Kalkstein, aus der die Mehrzahl der höheren Gipfel im Park bestehen.",6.0
"Demzufolge wird das Parlament gemeinsam mit dem Rat als Gesetzgeber tätig, übt gemeinsam mit ihm die Haushaltsbefugnisse aus und nimmt die politische Kontrolle wahr.",3.615384615
"Beim Casinospiel Craps sowie von einigen Rollenspielern ist dies jedoch verpönt, da ungleichmäßige Abrundungen bestimmte Landeflächen bevorzugen könnten.",3.3
"Die Pluralisierung der Familienformen mit zunehmender Zahl von Patchwork- und Einelternfamilien erfordert gesellschaftliche Anpassungen, um eine finanzielle Überforderung der Unterhalt zahlenden Eltern beziehungsweise der Sozialsysteme zu vermeiden und zugleich allen Personen einen angemessenen Lebensunterhalt zu sichern.",5.888888889
"Der höchste Punkt des Parks ist der Mount Cleveland mit 3190 m im Norden, der tiefste Punkt liegt mit 960 m am Zusammenfluss von North Fork und Middle Fork des Flathead nahe dem Westeingang des Parks mit dem Hauptquartier der Verwaltung.",3.0
Menschen mit Behinderung können mit einer guten Ausbildung auch außerhalb einer Werkstatt arbeiten.,2.5
"Am 20 September 1944 begann King sein Studium am Morehouse College, der einzigen Hochschule für Schwarze im Süden; es nahm ihn trotz seines Alters von noch nicht 16 Jahren als Ausnahme auf.",3.4
Zusammen mit der Wärmeleitfähigkeit ergibt sich die lokale Wärmestromdichte und global integriert eine Leistung von etwa 40 Terawatt.,3.6
Nur eines der Komiteemitglieder war für eine Vergabe.,2.0
Das Komitee ist in seiner Entscheidung vollkommen unabhängig von äußeren Einflüssen.,2.0
"Nach einer störungsfreien Übung in der Helgoländer Bucht ließ Geschwaderkommandeur Vizeadmiral Kraft während der Fahrt durch den Nord-Ostsee-Kanal 47 Matrosen der „Markgraf“, die als Haupträdelsführer galten, verhaften und in Kiel arrestieren.",5.25
"Es gibt keine Belege, dass Gymnasia vor der römischen Zeit ihren Nutzern bereits heißes Wasser anboten, obwohl dieses zur Entfernung des Öls und Schmutzes besser geeignet gewesen wäre.",3.7
"Geldautomaten waren ursprünglich in Bankfilialen installiert, aber mit der Netzanbindung kamen andere Standorte hinzu.",1.666666667
Derzeit (2010) werden in Deutschland fast ausschließlich hydrothermale Systeme geplant.,2.2
Schließlich bilden die Hände mit dem Lenker den dritten Kontaktpunkt zwischen Radfahrer und Fahrrad.,2.6
"Als die Menschen nach den Weltkriegen zu immer mehr Wohlstand gelangten und sich auch Luxusgüter leisten konnten, zu denen auch eine aufwändigere Verpackung gehörte (Flaschen, Alufolie, Frischhaltebeutel, Blechdosen, Kunststoffflaschen), standen die Industrieländer vor einem akuten Müllnotstand.",4.1
"Die Existenz von Barbieren ist durch Grabszenen belegt, so etwa im Grab des Userhet (KV45), eines hohen Beamten der 18 Dynastie (1550–1292 v Chr).",4.214285714
"Dieser in den 1980er- und 1990er-Jahren kurzzeitig bestehende, auf örtlich veränderte Niederschlagsmuster zurückgehende Trend hat sich allerdings etwa seit dem Jahr 2000 zumindest in den ersten beiden Regionen entweder wieder umgekehrt oder ist zumindest deutlich abgeflacht.",4.8
"Wird das Gewicht gleichmäßig auf die drei Kontaktpunkte verteilt, entsteht ein zusätzlicher Druckpunkt an der Wirbelsäule zwischen den Schultern, dort wo die Arme ansetzen.",3.133333333
"Die Mitglieder des Komitees werden vom norwegischen Parlament, dem Storting, ernannt.",2.0
"Für geologische und paläoklimatologische Untersuchungen bietet sich darüber hinaus eine Reihe von Beryllium-, Eisen-, Chrom- und Edelgas-Isotopen an.",2.0
"Rasiermesser dieser Bauart dominierten im 19 Jahrhundert, der „Goldenen Ära“ des Rasiermessers und wurden lange Zeit nur noch von professionellen Barbieren verwendet.",3.1
"Dabei werden zwei Typen unterschieden, die sich beide vom östlichen Mittelmeerraum aus im übrigen Europa verbreiteten, jedoch zu unterschiedlichen Zeiten.",3.666666667
"Die Klimageschichte beginnt mit der Entstehung der Erde vor etwa 4,6 Milliarden Jahren.",2.0
Der Publizist Sebastian Haffner sah daher nicht in den Matrosen die eigentlichen Meuterer.,2.333333333
"Mit nicht mehr als rund 10 bis 15 MJ/kg Polymer (Thermoplast) ist bei Teilen, die eine Einzelmasse von mehr als 100 g besitzen, die komplette Aufbereitung durchführbar (in diesem Zusammenhang wird auf Originalliteratur aus den Jahren 1990 bis 1997 sowie auf die Quellen verwiesen).",4.428571429
"Gemeint ist damit ein längerfristiger Massenverlust der Gletscher und nicht die in Gebirgen und Hochlagen alljährlich im Frühling einsetzende Schneeschmelze, auch nicht grundsätzlich das Schmelzen im Zehrgebiet, das bei Gletschern, die sich im Gleichgewicht mit dem Klima befinden, im gleichen Maße wie der Massengewinn im Nährgebiet auftritt.",5.555555556
Der Glacier-Nationalpark bezieht seinen Namen von der durch Vergletscherung während des Eiszeitalters geprägten Landschaft.,3.9
Als Geschäftsmann sah auch er in der umständlichen – und damit teuren – Vervielfältigung der Walzen den entscheidenden Schwachpunkt des Phonographen und verwendete seine Zeit und Mühe vorrangig auf die Lösung dieses Problems.,4.0
"In Kasinos verbreitet sind unter anderem Craps und Sic Bo, bei denen auf die Ergebnisse einzelner Würfe gewettet wird.",2.7
"Wachsende Gletscher wurden zum Ende des 20 Jahrhunderts vor allem in Norwegen, Neuseeland, Island und der östlichen Antarktis beobachtet.",2.181818182
Dabei wurden sieben Personen getötet und 29 schwer verletzt.,1.0
"In einer verbindlichen Erklärung aus dem Jahr 2010 haben sich die Parlamentarier mit der Kommission geeinigt, den geltenden europarechtlichen Vorschriften eine Interpretationshilfe zu geben, sodass in Zukunft auf Anstoß des Parlamentes die Kommission innerhalb von zwölf Monaten einen Gesetzentwurf vorlegen oder innerhalb von drei Monaten detailliert begründen muss, warum sie es nicht macht.",5.0
"Zusätzlich verlangsamt die Seife die Verdunstung, so dass die Blasen länger halten.",3.111111111
"Verschiedene Effekte sorgen jedoch dafür, dass mit steigenden Temperaturen und wachsendem atmosphärischem CO2-Anteil die Aufnahmefähigkeit der Meere für Kohlenstoff abnimmt.",3.875
Das heiße Fluid kann zur Bereitstellung von Industriedampf und zur Speisung von Nah- und Fernwärmenetzen genutzt werden.,3.2
1915 publizierte er die allgemeine Relativitätstheorie.,1.333333333
"Das Deutsche Reich hatte einen rasanten Aufstieg hinter sich, sowohl militärisch als auch wirtschaftlich, und galt nun als wahrscheinlichster Gegner in einem künftigen Krieg.",3.3
Der aus der Atmosphäre aufgenommene Kohlenstoff verteilt sich im Ozean innerhalb einiger weniger Jahre in der von der Sonne durchleuchteten Schicht des Meeres.,4.222222222
"Gleichzeitig entstand einerseits ein Bewusstsein um die Begrenztheit natürlicher Ressourcen insgesamt (etwa nach dem Ölschock der frühen 80er-Jahren), andererseits wurde das Deponieren etwa in urbanen Ballungsräumen (Megacyties) zunehmend undurchführbar.",5.75
Auch hier kommen in erster Linie Sechsseiter zum Einsatz.,1.555555556
"Der Vater änderte beide Namen nach einer Europareise im Jahre 1934, die ihn im Zusammenhang mit dem in Berlin stattfindenden baptistischen Weltkongress auch nach Deutschland führte, zu Ehren von Martin Luther, für den er große Bewunderung empfand.",4.7
"Die als Bestandteil des Binnenmarkts in der Einheitlichen Europäischen Akte festgeschriebene Freizügigkeit des Personenverkehrs wurde durch das 1985 in Schengen getroffene Abkommen zunächst von den Beneluxstaaten, Frankreich und der Bundesrepublik Deutschland auf den Weg gebracht, ohne dass aber die dazu nötige polizeiliche Zusammenarbeit und Vereinheitlichung der Visa die Durchführung schon gestattet hätte.",5.538461538
Der Beitrag jedes Nuklids wird berechnet aus der Zerfallsenergie und der Zerfallsrate; diese wiederum aus der Halbwertszeit und der Konzentration.,4.0
Abhängig von den Druck- und Temperaturbedingungen können Hochenthalpie-Lagerstätten mehr dampf- oder mehr wasserdominiert sein.,3.181818182
"Die Pluralisierung der Familienformen mit zunehmender Zahl von Patchwork- und Einelternfamilien erfordert gesellschaftliche Anpassungen, um eine finanzielle Überforderung der Unterhalt zahlenden Eltern beziehungsweise der Sozialsysteme zu vermeiden und zugleich allen Personen einen angemessenen Lebensunterhalt zu sichern.",5.888888889
Wir helfen Ihnen bei dem was Sie tun.,1.0
"Als Zufallsgenerator eingesetzt, wird von einem Würfel üblicherweise eine Gleichverteilung der möglichen Ergebnisse erwartet.",4.0
"Der englischsprachige Begriff Work-Life-Balance bezeichnet ein anzustrebendes Gleichgewicht im Allgemeinen, auch für Singles, und wird vor allem in Bezug auf betriebliche Aspekte wie etwa familienfreundliche Arbeitszeiten sowie auf Möglichkeiten zur Verbesserung des individuellen Gleichgewichts verwendet.",4.0
"Im englischsprachigen Raum (UK) ist die Bezeichnung Cash Dispenser, (USA, Australien) Automated Teller Machine (englisch teller ‚Schalterbeamter‘) oder Automatic Teller Machine (ATM) oder wie in Kanada Automated Banking Machine (ABM) üblich.",2.125
"Der Großvater mütterlicherseits von King Jr, Adam McNeil Williams (* 1863), ein Sohn von Sklaven, trat 1894 in die Ebenezer-Gemeinde ein.",2.363636364
Die Agentur für Arbeit hilft ihnen eine neue Arbeit zu finden.,1.4
"Jedoch existieren viele andere, im Folgenden ebenfalls beschriebene Würfel.",2.1
"Weil diese Arten oft die Basis der Nahrungsketten in den Ozeanen bilden, können sich daraus weitere schwerwiegende Konsequenzen für die zahlreichen von ihnen abhängigen Meeresbewohner und in der Folge auch für die auf diese angewiesenen Menschen ergeben.",5.555555556
Im Gegensatz zu Rasierhobeln und Systemrasierern fallen bei einem Rasiermesser nach der Anschaffung keine weiteren Kosten für Wechselklingen an.,3.461538462
In dem am 7 Februar 1992 in Maastricht von den Außenministern unterzeichneten Vertrag über die Europäische Union (geläufig als „Vertrag von Maastricht“ oder „Unionsvertrag“) war außerdem die Zusammenarbeit in der Justiz- und Innenpolitik festgeschrieben sowie die Einführung einer gemeinsamen Währung bis spätestens 1 Januar 1999 vereinbart.,4.1
"Heute stammt immer noch der größere Teil der Wärmeleistung aus dem radioaktiven Zerfall der langlebigeren Nuklide im Mantel, 235U und 238U, 232Th und 40K.",4.416666667
"In der Schule war er ein aufgeweckter, bisweilen gar aufrührerischer Schüler.",3.666666667
"Diese Abwertung wird auch als Downcycling bezeichnet, während beim Upcycling aus Abfallstoffen eines Prozesses hochwertigere Produkte hergestellt werden können .",3.4
Als zweitgrößte Belastungszone ist der Kontakt zwischen Gesäß und Sattel anzusehen.,3.3
"Das Komitee zur Vergabe des Friedensnobelpreises besteht aus fünf Personen, die vom norwegischen Parlament ausgewählt und ernannt werden.",3.111111111
Bei einem Klimawandel können sich sowohl Lufttemperaturen als auch der Niederschlag in Form von Schnee verändern und damit die Massenbilanz verschieben.,3.363636364
Menschen mit einer Schwer-Behinderung bekommen einen Schwer-Behinderten-Ausweis.,1.0
Im Nährgebiet (Akkumulationsgebiet) bleibt zumindest ein Teil des Schnees auch während des Sommers erhalten und formt sich dann zu Gletschereis um.,2.375
"Jeder Mensch soll sich aussuchen können, welchen Beruf er lernen möchte.",1.6
"Das Dampfbad, heute zur Sauna gezählt, diente ebenfalls diesem Zweck.",1.555555556
"Außenpolitisch hatte er maßgeblichen Anteil am Zustandekommen der Anti-Hitler-Koalition zwischen Großbritannien, den USA und der Sowjetunion, die schließlich den Sieg über Deutschland und Japan errang.",4.0
"Dabei trägt naturgemäß der Fuß mit dem Kontaktpunkt Pedal den größten Teil des Körpergewichtes, und der Fuß ist von Natur auch dafür geschaffen, die Körperlast zu tragen.",3.0
"Der Intergovernmental Panel on Climate Change (IPCC, Zwischenstaatlicher Ausschuss für Klimaänderungen) geht in seinem aktuellen Vierten Sachstandsbericht davon aus, dass sich die globale Durchschnittstemperatur bis 2100 abhängig vom weiteren Anstieg der Emissionen um 1,1 bis 6,4 °C erhöht.",3.636363636
Sie können mit dem Geld einen Betreuer bezahlen.,1.444444444
"Rampen und Aufzüge sind wichtig für Menschen, die nicht mehr gut laufen können.",1.7
"Dies entspricht wiederum einer Leistung von etwa 27,5 Terawatt für die gesamte Erde.",3.571428571
"Tainter entwickelte den Prototyp eines entsprechenden Aufnahmeapparates und stellte einige bespielte Wachs­platten her, gab die Versuche aber infolge technischer Probleme nach kurzer Zeit wieder auf.",3.714285714
"Von dort wird Wärme zunächst zum größten Teil durch Wärmeleitung transportiert, was einen viel höheren Temperaturgradienten als im Mantel erfordert, in kontinentaler Kruste oft in der Größenordnung von 30 K/km, siehe geothermische Tiefenstufe.",4.428571429
Auf den Schlachtschiffen des I Geschwaders Thüringen und Helgoland gingen Teile der Besatzungen zu offener Meuterei und Sabotageakten über.,3.2
"Ohne Höhenunterschiede werden höhere Durchschnittsgeschwindigkeiten erreicht: Der Stundenweltrekord für normale Fahrräder liegt seit 2005 bei 50 km/h, mit besonders aerodynamischen Fahrrädern bei 56 km/h.",2.933333333
"Besonders in Zeiten der Kriegswirtschaft wird auf Metallgegenstände des zivilen Gebrauches zurückgegriffen zwecks Sekundär-Rohstoffgewinnung zur Waffenproduktion, wie etwa 1940 unter dem Motto Metallspende des deutschen Volkes.",3.7
"Wie stark die Veränderungen sein werden, hängt davon ab, wie rasch der Klimawandel fortschreitet.",1.777777778
"Nach der Gravur der Schallrille in die Wachsschicht wurde die Platte einem Säurebad ausgesetzt, das die noch mit Wachs bedeckten Teile der Platte nicht angriff, die freigelegten Rillen aber in das Metall einätzte, so dass nach Entfernung des Wachses eine haltbare metallene Urplatte entstand, die zur Herstellung der Pressmatrizen verwendet werden konnte.",4.692307692
Die Nominierungen müssen bis spätestens zum 1 Februar des betreffenden Jahres erfolgen Es gilt das Datum des Poststempels .,3.0
Geldautomaten neuerer Generation ermöglichen das Einzahlen von Bargeld.,1.5
"Im August 1888 begann er erstmals, die eigentlich von Anfang an vorgesehene Vervielfältigung seiner Zinkplatten durch Pressen der Negative in weiches Material zu erproben.",3.666666667
"In Österreich ist der Begriff Bankautomat bzw Bankomat etabliert, in der Schweiz und in Liechtenstein wird der Begriff Bancomat für Automaten, deren Betreiber eine Bank ist, sowie Postomat für Automaten der Post verwendet.",3.0
"Im Juli 1889 kam Berliner aufgrund materialkundlicher Versuche zu dem Schluss, dass vulkanisiertes Hartgummi als Pressmaterial die günstigsten Eigenschaften aufweise, und erachtete seine Erfindung für ausgereift genug, um den Beginn der Serienproduktion einzuleiten.",4.8
"Ohne schulischen Druck erwarb er sich nun auch eine profunde literarische Bildung und begann kurz darauf, selbst zu schreiben.",2.8
"Studien belegen, dass die Frage, ob Kinder aus der Situation einen Nachteil oder auch einen Vorteil beziehen, nicht mit „Ja“ oder „Nein“ beantwortet werden kann: Die Wirkung der Berufstätigkeit auf das Kind hängt von Kontextfaktoren ab, insbesondere vom Berufskontext, von der Art der Verwendung von Zeit und Geld, von der Qualität der nichtelterlichen Kinderbetreuung und von der Zufriedenheit der Frau mit ihrer Rolle.",5.0
So muss das Parlament im Bereich der Wettbewerbspolitik lediglich konsultiert werden.,3.0
Beide Parks zusammen wurden 1932 als weltweit erstes grenzüberschreitendes Naturschutzgebiet unter dem Namen Waterton-Glacier International Peace Park zu einem „Internationalen Friedenspark“ ernannt und 1995 durch die UNESCO zum Weltnaturerbe erklärt.,3.857142857
Letztere zeigen eindrucksvoll die unterschiedlichen Gletscherflächen von damals im Vergleich zu heute.,2.3
Sie können das Budget bekommen.,1.0
Der pH-Wert ist für ideal verdünnte Lösungen definiert und daher auf das salzhaltige Meereswasser nicht direkt anwendbar.,3.444444444
"Die meisten deutschen Besitzungen in Afrika wurden rasch eingenommen; Australien und Neuseeland besetzten die deutschen Besitzungen im Pazifik, Deutsch-Neuguinea und Samoa.",2.888888889
Jenseits der Grenze liegt auf kanadischem Boden der Waterton-Lakes-Nationalpark.,1.875
Laut Plinius dem Älteren wurden Spinnweben zur Versorgung von Schnitten im Gesicht verwendet.,3.666666667
"Für die Vergabe ist, im Gegensatz zu den anderen Preiskategorien des Nobelpreises, keine schwedische Institution zuständig, sondern ein vom norwegischen Parlament bestimmtes fünfköpfiges Komitee, weswegen der Preis als einziger unter den Nobelpreisen nicht in Stockholm verliehen wird.",3.9
"Während über die Ursachen der globalen Erwärmung weitgehend Einigkeit besteht (hauptsächlich menschliche Emissionen von Treibhausgasen), werden ihre Folgen intensiv erörtert.",4.625
"Griechische Ärzte wandten bereits Hydrotherapie an, die sie von den Ägyptern übernommen hatten.",2.133333333
"Bereits im 19 Jahrhundert wurde anhand von geologischen Klimazeugen wie Trogtälern, Grundmoränen oder Gletscherschliffen eine lange währende Eiszeit mit großräumigen Vergletscherungen (damals oft „Weltwinter“ genannt) sowohl in Europa als auch auf anderen Kontinenten direkt nachgewiesen.",4.8
"Weitergehende Sicherungsmaßnahmen können eine Videoüberwachung und eine Zugangskontrolle durch einen Türöffner sein, denn viele GAA befinden sich in Vorräumen der Geschäftsstellen der Banken, sodass sie auch außerhalb der Schalteröffnungszeiten zugänglich sind.",3.8
Die Oberflächenspannung ist ebenfalls der Grund für die kugelförmige Gestalt der Seifenblasen.,2.125
"Mit der Industrialisierung veränderte sich auch Menge und Zusammenstellung des Mülls, so dass in London erste Kehrichtöfen entstanden, später auch die ersten Deponien.",3.428571429
"Die Abspaltung der Dreizehn Kolonien nach dem Amerikanischen Unabhängigkeitskrieg (1775–1783) bedeutete zwar den Verlust der bevölkerungsreichsten Überseegebiete, doch wandte sich Großbritannien bald Afrika, Asien und Ozeanien zu.",3.875
"Wenn man diese Bedingungen nicht vorab kennt oder wenn sie wechseln, dann ist ein genauer Ausgleich von vornherein unmöglich.",3.0
"Deshalb ist für jede der betroffenen Regionen gesondert zu prüfen, welche Faktoren für den Rückgang der Gletscher ursächlich und gegebenenfalls dominierend sind.",3.8
"Albert Einstein (* 14 März 1879 in Ulm, Württemberg, Deutsches Reich; † 18 April 1955 in Princeton, New Jersey, Vereinigte Staaten) gilt als einer der bedeutendsten theoretischen Physiker der Wissenschaftsgeschichte und weltweit als bekanntester Wissenschaftler der Neuzeit.",2.1
"Teile davon wurden über geologische Zeiträume durch Druck späterer Schichten zu Metamorphen Gesteinen wie Quarzit, Tonschiefer sowie kristallinem Kalkstein (Marmor) und Dolomit umgewandelt.",5.0
Ein solches Barcode-System war 1994 erstmals von International Computers Limited (ICL) bei der drittgrößten ägyptischen Bank Banque du Caire implementiert worden.,2.0
"Dazu ging sie ein Bündnis mit der Obersten Heeresleitung (OHL) ein und ließ im Januar 1919 den sogenannten Spartakusaufstand gewaltsam niederschlagen, unter anderem mit Hilfe irregulärer, rechtsgerichteter Freikorpstruppen.",4.5
"Die Menge forderte unter der Losung Frieden und Brot die Freilassung der Meuterer, die Beendigung des Krieges und eine bessere Lebensmittelversorgung.",3.0
"Die wichtigsten Ursachen für diese Differenz um 0,25 Einheiten sind die Temperatur des Wassers, der lokale Auftrieb von kohlenstoffdioxidreichem Tiefenwasser, sowie die biologische Produktivität, die dort, wo sie hoch ist, in Form von Meereslebewesen viel Kohlenstoffdioxid bindet und in tiefere Wasserschichten transportiert.",5.0
"Zwischen 1901 und 2010 ist er um ca 1,7 cm pro Jahrzehnt gestiegen, wobei sich der Anstieg seit 1993 auf ca 3,2 cm pro Jahrzehnt erhöht hat.",3.375
"Während die Historische Klimatologie vielfach auf schriftliche Aufzeichnungen, historische Chroniken oder archäologische Artefakte zurückgreift, verwendet die Paläoklimatologie klassische Nachweisverfahren wie die Dendrochronologie (Baumringanalyse), die Palynologie (Pollenuntersuchungen), Tropfsteine sowie die Warvenchronologie (auch Bändertondatierung genannt), die sich auf die Auswertung von Ablagerungen in Still- und Fließgewässern stützt.",5.555555556
Der vertikale Wärmetransport durch Mantelkonvektion endet unter der Erdkruste.,4.833333333
"1977 wurde die Regel insofern noch einmal verschärft, dass keine Mitglieder aus regierungsnahen Ausschüssen zugelassen werden, gleichzeitig mit der Namensänderung von „Nobel-Komitee des norwegischen Parlamentes“ in „Norwegisches Nobel-Komitee“.",4.166666667
"Über die möglichen Folgen der Erwärmungen informieren auch die Unterartikel Folgen der globalen Erwärmung in Deutschland, Folgen der globalen Erwärmung in Europa, Folgen der globalen Erwärmung in der Arktis, Folgen der globalen Erwärmung in der Antarktis sowie Folgen der globalen Erwärmung für den Weinbau.",3.888888889
"Wenn sie nicht mehr arbeiten, bekommen sie Geld von der Renten-Versicherung.",1.0
"Wir wollen, dass Menschen mit Behinderung am gesellschaftlichen Leben teilhaben können.",2.1
Nach Kriegsende wurde Winston Churchill zum Vordenker eines politisch geeinten Europa.,1.8
"Weil diese Arten oft die Basis der Nahrungsketten in den Ozeanen bilden, können sich daraus weitere schwerwiegende Konsequenzen für die zahlreichen von ihnen abhängigen Meeresbewohner und in der Folge auch für die auf diese angewiesenen Menschen ergeben.",5.555555556
Im Zuge der Laramischen Gebirgsbildung bauten plattentektonische Vorgänge vor der nordamerikanischen Westküste Druck auf.,4.444444444
"Die ältesten Anzeichen für Ozeane auf unserer Erde sind in Gesteinen vorhanden, die inzwischen ein Alter von 3,2 Milliarden Jahren erreicht haben.",3.2
Es gibt viele verschiedene Wohn-Formen für alte Menschen.,1.538461538
Mit dem Ausweis haben Sie viele Vorteile.,1.0
"Wenn man von diesen Abweichungen absieht, dann ist Idealität eine Eigenschaft des Bauplans des Würfels, also unter anderem seiner geometrischen Form.",4.333333333
Unser Wohnhaus ist in der Nähe der Ravensburger Altstadt.,1.0
Erdwärme ist die im zugänglichen Teil der Erdkruste gespeicherte Wärme (thermische Energie).,3.071428571
Mit der Machtergreifung Hitlers gab er 1933 den deutschen Pass endgültig ab und wurde 1934 vom Deutschen Reich strafausgebürgert.,3.066666667
Kurzlebige Nuklide sorgten für ein Maximum der Manteltemperatur im mittleren Archaikum.,2.2
"Einsteins Hauptwerk, die Relativitätstheorie, machte ihn weltberühmt.",1.529411765
Die Wissenschaften zur Erforschung des Klimas sind die Paläoklimatologie und die Historische Klimatologie.,2.714285714
"Im Jahr 1922, zur Zeit seiner größten Ausdehnung, umfasste es mit 458 Millionen Einwohnern ein Viertel der damaligen Weltbevölkerung.",2.769230769
